Customer_ID,Age,Gender,Membership,Total_Orders,Average_Order_Value,Total_Spend,Days_Since_Last_Purchase,Average_Orders_Per_Month,Wishlist_Items,Cart_Abandonment_Rate,Coupons_Used,Return_Rate,App_Sessions_Per_Month,Average_Session_Duration,Customer_Support_Tickets,Product_Categories_Purchased,Payment_Method,Preferred_Shopping_Time,Churn,Predicted_Churn,Churn_Probability,Customer_Segment,Recommendation,AI_Insights
CUST_04170,18,Female,Platinum,3,2314.28,6339.55,4,1.45,9,74.1,2,15.1,11,5.9,2,1,UPI,Evening,0,No,0.0183,2,Promote value-for-money products and introductory discounts. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_04171,65,Female,Silver,1,1511.78,1467.69,57,0.05,1,41.5,0,27.0,0,7.4,0,4,UPI,Night,0,No,0.371,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_04172,45,Other,Basic,2,941.18,1820.36,66,0.17,6,71.4,0,15.5,5,9.1,2,1,UPI,Evening,0,Yes,0.653,0,Send personalized email campaigns featuring relevant products and time-limited offers. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_04173,61,Female,Gold,49,1181.98,59624.14,171,1.77,8,42.3,11,11.6,0,9.5,3,9,UPI,Night,0,No,0.0438,1,"Reward loyalty with exclusive member benefits and early access to new arrivals. Launch a win-back campaign with personalized offers and product recommendations. Recommend complementary products based on browsing and purchase history. Provide exclusive member-only offers, early access to new collections, and premium loyalty rewards.",AI-generated business insights are currently unavailable.
CUST_04174,27,Male,Platinum,37,4022.23,158593.06,2,2.62,9,20.0,9,3.8,9,11.3,0,8,Debit_Card,Afternoon,0,No,0.0,1,"Reward loyalty with exclusive member benefits and early access to new arrivals. Highlight popular products and limited-time deals. Provide exclusive member-only offers, early access to new collections, and premium loyalty rewards.",AI-generated business insights are currently unavailable.
CUST_04175,38,Female,Platinum,23,1517.65,30982.41,4,2.06,2,51.8,9,6.7,21,11.8,0,6,UPI,Evening,0,No,0.0023,2,Encourage higher spending through product bundles and seasonal offers. Recommend complementary products based on browsing and purchase history. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_04176,34,Male,Gold,15,1197.86,18796.86,15,1.11,5,42.2,5,19.9,15,7.7,1,4,Credit Card,Morning,0,No,0.0054,2,Encourage higher spending through product bundles and seasonal offers. Recommend complementary products based on browsing and purchase history. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_04177,20,Male,Gold,49,1361.9,68776.92,31,1.11,2,53.9,20,16.0,18,10.9,1,8,Cash,Evening,0,No,0.0006,1,"Reward loyalty with exclusive member benefits and early access to new arrivals. Remind the customer about wishlist items and recently viewed products. Recommend complementary products based on browsing and purchase history. Offer personalized product bundles and checkout incentives. Provide exclusive member-only offers, early access to new collections, and premium loyalty rewards.",AI-generated business insights are currently unavailable.
CUST_04178,18,Male,Silver,32,1027.4,30452.22,365,0.66,4,60.9,14,3.0,7,10.6,2,3,UPI,Night,1,Yes,0.9867,0,Launch an automated win-back campaign with a limited-time discount. Encourage higher spending through product bundles and seasonal offers. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_04179,18,Male,Silver,90,1024.1,102454.69,1,1.26,3,75.7,20,21.3,8,13.2,2,18,UPI,Morning,0,No,0.002,1,"Reward loyalty with exclusive member benefits and early access to new arrivals. Highlight popular products and limited-time deals. Provide exclusive member-only offers, early access to new collections, and premium loyalty rewards.",AI-generated business insights are currently unavailable.
CUST_04180,27,Female,Basic,10,1023.15,10131.92,18,0.88,6,37.0,6,10.9,12,8.0,1,3,UPI,Afternoon,0,No,0.0551,2,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Recommend complementary products based on browsing and purchase history. Offer personalized product bundles and checkout incentives. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_04181,39,Male,Silver,19,1127.76,23114.42,64,1.46,6,54.6,9,9.8,9,15.5,1,1,Debit_Card,Night,0,No,0.0182,2,Encourage higher spending through product bundles and seasonal offers. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_04182,45,Male,Basic,2,468.45,954.15,279,0.1,1,43.1,1,9.5,1,14.7,1,1,Debit_Card,Evening,1,Yes,0.9745,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_04183,27,Male,Gold,28,1233.28,33661.63,82,1.24,4,42.8,9,22.7,12,8.4,1,5,UPI,Evening,0,No,0.0653,2,Encourage higher spending through product bundles and seasonal offers. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_04184,33,Male,Gold,12,1544.09,17985.38,35,1.43,5,60.2,4,75.4,13,16.2,3,3,Credit Card,Evening,0,No,0.3414,2,Encourage higher spending through product bundles and seasonal offers. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_04185,57,Male,Basic,6,784.71,4830.23,75,0.58,8,57.2,1,11.0,5,11.0,1,2,Debit_Card,Night,0,No,0.1983,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_04186,32,Female,Basic,17,775.68,14137.45,104,0.85,3,69.4,4,12.5,10,5.3,0,2,UPI,Afternoon,0,No,0.1613,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_04187,57,Female,Basic,1,839.46,797.55,365,0.08,1,71.4,0,16.3,5,6.3,1,1,UPI,Night,1,Yes,0.996,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_04188,28,Male,Basic,2,814.43,1487.42,236,0.63,3,64.8,1,12.0,10,11.0,0,1,Credit Card,Afternoon,1,Yes,0.7966,3,Send personalized email campaigns featuring relevant products and time-limited offers. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_04189,23,Male,Basic,8,904.8,6608.77,146,0.7,4,75.5,1,10.3,2,14.4,5,2,Credit Card,Afternoon,1,Yes,0.8936,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_04190,33,Male,Gold,6,2577.83,14426.06,39,0.99,4,84.0,3,5.2,7,14.3,1,4,Debit_Card,Afternoon,0,No,0.0714,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_04191,29,Male,Gold,22,1534.96,35188.64,5,1.93,4,48.6,11,12.3,12,12.8,1,5,Credit Card,Afternoon,0,No,0.0061,2,Recommend premium products and bonus loyalty rewards. Recommend complementary products based on browsing and purchase history. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
